datetime,national_demand_mw,north_demand_mw,west_demand_mw,east_demand_mw,south_demand_mw,north_east_demand_mw,temperature_2m_c,relative_humidity_pct,cloud_cover_pct,precipitation_mm,wind_speed_10m_kmh,solar_radiation_w_m2,wind_speed_10m_ms,solar_generation_kw,solar_imputed,solar_irradiance_proxy_w_m2,hour,day_of_week,month,year,is_weekend,wind_power_potential_kw,combined_renewable_kw,facility_demand_kw,energy_balance_kw
2020-01-01,141398.86491935485,40033.27369623656,45026.09840053764,14527.449637096774,40090.8975,1721.1460752688172,12.6625,79.94623655913979,35.15456989247312,0.0885752688172043,9.238306451612903,136.69489247311827,2.645537634408602,177.0036770190793,0.0,177.00367741935486,11.5,3.0,1.0,2020.0,0.25806451612903225,2.1332547347227755,179.1369317538021,8483.931895161291,-8304.794963407488
2020-02-01,149529.6798275862,40143.35288793103,48997.67880747127,14854.866609195402,43813.17961206897,1720.6018103448278,15.988793103448277,69.70114942528735,20.688218390804597,0.04037356321839081,11.375862068965517,188.17672413793105,3.2932758620689655,216.50370979209768,0.0,216.50371120689658,11.5,3.0689655172413794,2.0,2020.0,0.3103448275862069,7.628727155369504,224.1324369474672,8971.780789655171,-8747.648352707705
2020-03-01,133972.82608870967,31578.926532258065,43474.2086827957,14071.192258064515,43238.42385752688,1610.0745698924732,19.82002688172043,70.35887096774194,35.62096774193548,0.08763440860215053,9.957930107526881,215.46102150537635,2.807755376344086,208.51581565627689,0.0,208.51582258064516,11.5,2.935483870967742,3.0,2020.0,0.2903225806451613,3.63750079833916,212.15331645461606,8038.3695653225805,-7826.216248867964
2020-04-01,116487.63347222221,30033.202611111108,37405.18220833333,13403.376291666666,34299.62965277778,1346.2425277777777,26.98013888888889,46.520833333333336,35.02916666666667,0.007638888888888889,10.409027777777778,251.975,2.934347222222222,219.6569841670139,0.0,219.65697638888886,11.5,2.966666666666667,4.0,2020.0,0.26666666666666666,3.655592141060814,223.3125763080747,6989.258008333333,-6765.945432025259
2020-05-01,136450.95774193548,40797.532768817204,42344.50744623656,14963.220887096773,36695.615349462365,1650.0807123655914,31.116397849462363,42.376344086021504,24.107526881720432,0.0456989247311828,11.068951612903225,250.58870967741936,3.3889650537634406,211.41130888259408,0.0,211.4113185483871,11.5,3.193548387096774,5.0,2020.0,0.3225806451612903,11.514777654247238,222.9260865368413,8187.057464516129,-7964.131377979287
2020-06-01,145880.889375,51775.60297222222,38864.604666666666,17636.305875000002,35648.20383333333,1956.1718472222221,32.33777777777778,56.954166666666666,22.931944444444444,0.01513888888888889,9.259861111111112,244.35694444444445,2.7543055555555553,185.35489325972222,0.0,185.35490416666664,11.5,2.8333333333333335,6.0,2020.0,0.26666666666666666,5.570096456332877,190.9249897160551,8752.8533625,-8561.928372783945
2020-07-01,150839.93678763442,55143.490618279575,40674.226747311826,18659.268333333333,34342.07108870968,2020.8800806451613,30.817473118279572,72.11155913978494,53.295698924731184,0.15309139784946238,10.14233870967742,223.61693548387098,2.9849731182795702,157.1610102936828,0.0,157.16100672043012,11.5,3.0,7.0,2020.0,0.25806451612903225,4.750863755033409,161.91187404871621,9050.396207258063,-8888.484333209348
2020-08-01,146913.2021236559,52868.51826612904,37898.511465053765,18592.5551344086,35351.43021505376,2202.186935483871,29.0377688172043,82.03629032258064,62.704301075268816,0.28091397849462363,10.533064516129032,197.2983870967742,3.0370698924731183,137.56008963239248,0.0,137.56007930107526,11.5,3.064516129032258,8.0,2020.0,0.3225806451612903,14.612306455300379,152.17239608769285,8814.792127419354,-8662.619731331662
2020-09-01,156129.4719861111,56667.37484722222,43274.34441666667,19053.39551388889,34963.498430555555,2170.858583333333,29.700694444444444,69.19583333333334,28.351388888888888,0.05333333333333333,7.931666666666667,225.35833333333332,2.2003472222222222,187.69581615336108,0.0,187.69581666666667,11.5,2.9,9.0,2020.0,0.26666666666666666,0.9592586915104404,188.65507484487154,9367.768319166666,-9179.113244321796
2020-10-01,147381.72887096775,45562.3274327957,46688.96284946236,18506.775887096774,34497.982432795696,2125.6807123655913,25.9752688172043,48.40456989247312,4.440860215053763,0.0,7.92997311827957,209.66801075268816,2.40260752688172,214.0594940538441,0.0,214.05950134408602,11.5,3.096774193548387,10.0,2020.0,0.2903225806451613,1.0214625186217678,215.08095657246585,8842.903732258064,-8627.822775685598
2020-11-01,135352.73641666665,37001.63041666667,47075.33536111111,14802.741472222222,34691.708763888884,1781.3202500000002,19.15125,55.17916666666667,12.283333333333333,0.018194444444444444,8.614027777777778,164.27777777777777,2.622472222222222,198.5000463472222,0.0,198.5000347222222,11.5,3.0,11.0,2020.0,0.3,1.3462664151806127,199.84631276240285,8121.1641850000005,-7921.317872237597
2020-12-01,143627.1016129032,41068.46084677419,49495.87465053764,14894.927728494624,36382.88841397849,1784.95,14.728494623655914,68.29704301075269,12.741935483870968,0.0017473118279569893,9.221639784946236,146.20430107526883,2.9896102150537636,201.57712010537634,0.0,201.577125,11.5,2.903225806451613,12.0,2020.0,0.25806451612903225,1.5815544732805287,203.15867457865687,8617.626096774193,-8414.467422195536
2021-01-01,149502.71802419354,41761.48694892473,50639.64850806452,15814.549556451611,39461.48944892473,1825.543696236559,13.098252688172044,78.98118279569893,19.599462365591396,0.03588709677419355,10.236424731182796,150.94489247311827,2.921774193548387,197.5959911579301,0.0,197.59599731182794,11.5,3.193548387096774,1.0,2021.0,0.3225806451612903,2.0062643996047025,199.60225555753482,8970.163081451612,-8770.560825894077
